address,garage-places,price,rooms,square-foot,neighborhood,city,latitude,longitude,zones
"Rua Maranhão, 1178 ",0.0,390000.0,2.0,90.0,Funcionários,Belo Horizonte,-19.9265829,-43.9240941,Centro-Sul
Rua Cura D'Ars ,3.0,630000.0,4.0,160.0,Prado,Belo Horizonte,-19.9236539,-43.9633717,Oeste
Rua Santana de Caldas ,5.0,2300000.0,5.0,400.0,Mangabeiras,Belo Horizonte,-19.9556676,-43.9222361,Centro-Sul
Rua Vereador Washington Walfrido ,2.0,450000.0,3.0,100.0,Buritis,Belo Horizonte,-19.9739409,-43.9732954,Oeste
"Rua Aderito Távora, 10 ",1.0,210000.0,3.0,67.0,Heliópolis,Belo Horizonte,-19.8454422,-43.9403226,Norte
"Rua Joaquim Lustosa, 95 ",2.0,1200000.0,4.0,115.0,Anchieta,Belo Horizonte,-19.9517307,-43.9242705,Centro-Sul
Rua Aldebaram ,5.0,2850000.0,4.0,539.0,Mangabeiras,Belo Horizonte,-19.9564148,-43.9275517,Centro-Sul
Rua Olavo Bilac ,1.0,165000.0,2.0,55.0,Santa Mônica,Belo Horizonte,-19.8327251,-43.9879042,Pampulha
Rua Alvarenga Peixoto ,3.0,1650000.0,4.0,147.0,Santo Agostinho,Belo Horizonte,-19.929576,-43.9494157,Centro-Sul
Rua dos Aimorés ,1.0,820000.0,1.0,56.0,Lourdes,Belo Horizonte,-19.9245137,-43.9538877,Centro-Sul
"Rua São Domingos do Prata, 570 ",4.0,2578517.0,4.0,173.0,Santo Antônio,Belo Horizonte,-19.9450923,-43.9374086,Centro-Sul
Rua Mestre Lucas ,1.0,435000.0,3.0,90.0,Cruzeiro,Belo Horizonte,-19.9432511,-43.9236796,Centro-Sul
"Rua Maranhão, 1567 ",3.0,2680000.0,4.0,240.0,Funcionários,Belo Horizonte,-19.9265829,-43.9240941,Centro-Sul
"Rua Senhora do Porto, 1330 ",2.0,385000.0,3.0,67.0,Palmeiras,Belo Horizonte,-19.9683909,-43.9842281,Oeste
Rua Doutor Antônio Gonçalves de Matos ,2.0,550000.0,4.0,194.0,Santa Mônica,Belo Horizonte,-19.8274177,-43.9706836,Pampulha
Rua Cabo Verde ,2.0,559000.0,3.0,90.0,Cruzeiro,Belo Horizonte,-19.9453381,-43.9237247,Centro-Sul
Rua Maracanã ,1.0,371000.0,4.0,84.0,Santa Efigênia,Belo Horizonte,-19.9203341,-43.9107911,Leste
Rua Paulista ,2.0,320000.0,3.0,113.0,Fernão Dias,Belo Horizonte,-19.8670029,-43.9174447,Nordeste
"Rua Francisco Bretas Bhering, 0 ",3.0,450000.0,4.0,140.0,Copacabana,Belo Horizonte,-19.8373241,-43.99177,Norte
Rua Castelo de Edimburgo ,5.0,2800000.0,4.0,560.0,Castelo,Belo Horizonte,-19.8783474,-44.000258,Pampulha
"Rua do Ouro, 1100 ",1.0,417000.0,2.0,75.0,Serra,Belo Horizonte,-19.947074,-43.9186245,Centro-Sul
Rua Lauro Ferreira ,3.0,725000.0,4.0,140.0,Buritis,Belo Horizonte,-19.9692964,-43.9700264,Oeste
Rua Newton Pinto de Souza ,2.0,345000.0,3.0,59.0,Santa Mônica,Belo Horizonte,-19.8245133,-43.9758532,Pampulha
Rua João Edmundo Caldeira Brant ,2.0,575000.0,2.0,110.0,Itapoã,Belo Horizonte,-19.8369536,-43.9615728,Pampulha
"Rua Clóvis Magalhães Pinto, 12 ",2.0,570000.0,2.0,85.0,Cidade Nova,Belo Horizonte,-19.8926833,-43.9224655,Nordeste
Rua Ponte Nova ,0.0,360000.0,2.0,113.0,Colégio Batista,Belo Horizonte,-19.9079049,-43.9399868,Leste
Rua Albatroz ,1.0,259000.0,3.0,70.0,Vila Clóris,Belo Horizonte,-19.82716,-43.9468803,Norte
Rua Desembargador Jorge Fontana ,1.0,780000.0,2.0,70.0,Belvedere,Belo Horizonte,-19.9742039,-43.9395163,Centro-Sul
Rua Noraldino Lima ,1.0,300000.0,3.0,60.0,Pampulha,Belo Horizonte,-19.8583868,-43.9590447,Pampulha
Rua Margarida Maria Damasceno ,2.0,420000.0,3.0,240.0,Minascaixa,Belo Horizonte,-19.8087385,-43.953141,Venda Nova
Rua Herval ,2.0,698000.0,1.0,67.0,Serra,Belo Horizonte,-19.9392933,-43.9189106,Centro-Sul
"Rua Tereza Mota Valadares, 820 ",1.0,290000.0,3.0,65.0,Buritis,Belo Horizonte,-19.9709636,-43.9738009,Oeste
Avenida Cristóvão Colombo ,1.0,380000.0,3.0,60.0,Savassi,Belo Horizonte,-19.9398256,-43.9343466,Centro-Sul
Rua Desembargador Paulo Mota ,2.0,800000.0,3.0,125.0,Ouro Preto,Belo Horizonte,-19.884957,-43.9827668,Pampulha
"Rua Nunes Vieira, 48 ",1.0,450000.0,1.0,45.0,Santo Antônio,Belo Horizonte,-19.9424153,-43.945949,Centro-Sul
Rua Entre Rios ,1.0,215000.0,3.0,80.0,Carlos Prates,Belo Horizonte,-19.9154487,-43.9480874,Noroeste
Rua Castelo Montalvão ,2.0,795000.0,4.0,237.0,Castelo,Belo Horizonte,-19.8833839,-44.0029819,Pampulha
"Rua Alvarenga Peixoto, 711 ",2.0,949803.0,3.0,103.0,Lourdes,Belo Horizonte,-19.929576,-43.9494157,Centro-Sul
"Rua Maria Heilbuth Surette, 1193 ",3.0,460000.0,3.0,90.0,Buritis,Belo Horizonte,-19.9671931,-43.9714445,Oeste
"Rua Célia de Sousa, 89 ",2.0,639000.0,3.0,80.0,Sagrada Família,Belo Horizonte,-19.9050396,-43.9281248,Leste
"Rua Raul Pompéia, 190 ",2.0,975000.0,2.0,93.0,São Pedro,Belo Horizonte,-19.9442016,-43.9377803,Centro-Sul
Rua Desembargador Assis Rocha ,6.0,3800000.0,3.0,418.0,Belvedere,Belo Horizonte,-19.9629208,-43.9363009,Centro-Sul
Rua Congonhas ,0.0,300000.0,2.0,62.0,Santo Antônio,Belo Horizonte,-19.9433887,-43.941144,Centro-Sul
Rua Terezinha Lopes de Azevedo ,2.0,595000.0,3.0,220.0,Planalto,Belo Horizonte,-19.8333493,-43.9413883,Norte
Rua dos Guajajaras ,0.0,159000.0,1.0,52.0,Barro Preto,Belo Horizonte,-19.9261909,-43.93638,Centro-Sul
Rua Professor Mercedo Moreira ,3.0,690000.0,3.0,134.0,Itapoã,Belo Horizonte,-19.8405813,-43.9589006,Pampulha
Rua Alvarenga Peixoto ,5.0,4300000.0,4.0,334.0,Lourdes,Belo Horizonte,-19.929576,-43.9494157,Centro-Sul
"Avenida Augusto de Lima, 361 ",0.0,230000.0,2.0,64.0,Centro,Belo Horizonte,-19.9230616,-43.9441556,Centro-Sul
Rua Stella Hanriot ,2.0,490000.0,3.0,220.0,Buritis,Belo Horizonte,-19.9715766,-43.9715633,Oeste
"Rua Orlando Moretzsohn, 63 ",2.0,570000.0,4.0,135.0,Buritis,Belo Horizonte,-19.9728976,-43.9748499,Oeste
Rua Costa Rica ,2.0,1200000.0,4.0,207.0,Sion,Belo Horizonte,-19.9555252,-43.9385936,Centro-Sul
Rua dos Aimorés ,2.0,975000.0,2.0,70.0,Lourdes,Belo Horizonte,-19.9245137,-43.9538877,Centro-Sul
Rua dos Aimorés ,2.0,955000.0,2.0,69.0,Lourdes,Belo Horizonte,-19.9245137,-43.9538877,Centro-Sul
"Avenida Professor Mário Werneck, 1708 ",1.0,315000.0,1.0,40.0,Estoril,Belo Horizonte,-19.9758245,-43.9684461,Oeste
Rua Napoleão Laureano ,2.0,640000.0,3.0,92.0,Floresta,Belo Horizonte,-19.9060206,-43.9303252,Leste
"Rua Martim de Carvalho, 382 ",2.0,1136000.0,2.0,109.0,Santo Agostinho,Belo Horizonte,-19.9311733,-43.9479411,Centro-Sul
"Rua Alumínio, 50 ",3.0,2200000.0,4.0,165.0,Serra,Belo Horizonte,-19.9390308,-43.9256143,Centro-Sul
Rua Nicarágua ,2.0,490000.0,3.0,110.0,Sion,Belo Horizonte,-19.9564572,-43.940152,Centro-Sul
Rua Jorge Angel Livraga ,2.0,515000.0,3.0,141.0,Palmares,Belo Horizonte,-19.8709243,-43.9395063,Nordeste
Rua Padre Rolim ,0.0,430000.0,3.0,81.0,Santa Efigênia,Belo Horizonte,-19.9271222,-43.9270785,Leste
Rua Patagônia ,3.0,1680000.0,4.0,139.0,Sion,Belo Horizonte,-19.9592013,-43.9350687,Centro-Sul
Rua dos Aimorés ,3.0,3011142.0,3.0,287.0,Lourdes,Belo Horizonte,-19.9245137,-43.9538877,Centro-Sul
"Rua Olympio Teixeira Guimarães, 25 ",2.0,570000.0,3.0,90.0,Estoril,Belo Horizonte,-19.9671695,-43.9596331,Oeste
"Rua Coronel Otávio Diniz, 128 ",2.0,378880.0,2.0,60.0,Sagrada Família,Belo Horizonte,-19.9141086,-43.9070837,Leste
Avenida Professor Cândido Holanda ,2.0,795000.0,4.0,173.0,São Bento,Belo Horizonte,-19.9538059,-43.9520715,Centro-Sul
Rua Branca de Souza Couto ,2.0,700000.0,3.0,124.0,Jaraguá,Belo Horizonte,-19.8619396,-43.9415775,Pampulha
"Rua Cônsul Walter, 415 ",2.0,750000.0,3.0,103.0,Buritis,Belo Horizonte,-19.9745736,-43.9696865,Oeste
"Rua Arrudas, 0 ",4.0,1590000.0,4.0,296.0,Santa Lúcia,Belo Horizonte,-19.9652588,-43.9482582,Centro-Sul
"Rua Rádio, 180 ",2.0,694300.0,3.0,83.0,São Lucas,Belo Horizonte,-19.933145,-43.9191379,Centro-Sul
Rua Engenheiro Walter Kurrle ,4.0,2350000.0,4.0,212.0,Belvedere,Belo Horizonte,-19.9777773,-43.9433639,Centro-Sul
Avenida Afonso Pena ,0.0,780000.0,4.0,170.0,Funcionários,Belo Horizonte,-19.9469331,-43.9212512,Centro-Sul
"Rua Palermo, SOB CONSULTA ",10.0,5900000.0,5.0,638.0,Bandeirantes,Belo Horizonte,-19.8604695,-43.9902656,Pampulha
Rua Coronel Antônio Lopes Coelho ,1.0,205900.0,2.0,60.0,Parque Leblon,Belo Horizonte,-19.8254968,-43.9863408,Venda Nova
Rua Sergipe ,1.0,382898.0,1.0,35.0,Funcionários,Belo Horizonte,-19.9276923,-43.9354354,Centro-Sul
Rua Lamim ,2.0,265000.0,3.0,240.0,Casa Branca,Belo Horizonte,-19.9012029,-43.8872945,Leste
Rua Alvarenga Peixoto ,2.0,950000.0,3.0,110.0,Lourdes,Belo Horizonte,-19.929576,-43.9494157,Centro-Sul
"Rua Pouso Alto, 285 ",3.0,1369240.0,3.0,140.0,Serra,Belo Horizonte,-19.9332707,-43.9209022,Centro-Sul
"Rua Ouro Preto, 1240 ",3.0,1940000.0,4.0,133.0,Santo Agostinho,Belo Horizonte,-19.9190479,-43.949625,Centro-Sul
Rua Tobias Barreto ,2.0,680000.0,3.0,106.0,Santa Mônica,Belo Horizonte,-19.9302388,-43.9757789,Pampulha
"Avenida dos Bandeirantes, 1215 ",3.0,1080000.0,4.0,150.0,Anchieta,Belo Horizonte,-19.9572301,-43.9319731,Centro-Sul
Rua José de Alencar ,2.0,1490000.0,3.0,300.0,Nova Suíssa,Belo Horizonte,-19.9288852,-43.9798062,Oeste
"Rua José Amaury Ferrara, 115 ",4.0,940000.0,4.0,168.0,Buritis,Belo Horizonte,-19.9767036,-43.9682334,Oeste
Rua Osmário Soares ,1.0,262000.0,2.0,48.0,Dom Bosco,Belo Horizonte,-19.9183992,-44.0018967,Noroeste
Rua Cravinas ,2.0,410000.0,3.0,92.0,Esplanada,Belo Horizonte,-19.9042012,-43.9034492,Leste
Rua Manganes ,2.0,420000.0,2.0,55.0,Nova Floresta,Belo Horizonte,-19.8952191,-43.9341428,Nordeste
Rua dos Guaranis ,0.0,285000.0,2.0,58.0,Centro,Belo Horizonte,-19.9149338,-43.942013,Centro-Sul
Rua Alvarenga Peixoto ,2.0,859000.0,2.0,59.0,Santo Agostinho,Belo Horizonte,-19.929576,-43.9494157,Centro-Sul
"Rua Cláudio Manoel, 1011 ",2.0,1500000.0,4.0,145.0,Savassi,Belo Horizonte,-19.9335821,-43.9329926,Centro-Sul
Rua Espírito Santo ,3.0,1610000.0,4.0,220.0,Lourdes,Belo Horizonte,-18.8647762,-41.1217768,Centro-Sul
Rua Gonçalves Dias ,2.0,1524580.0,3.0,91.0,Lourdes,Belo Horizonte,-19.9311846,-43.9376407,Centro-Sul
Rua Bernardo Guimarães ,3.0,1998193.0,4.0,134.0,Funcionários,Belo Horizonte,-19.927333,-43.9477878,Centro-Sul
"Rua Joaquim Baeta Neves, 20 ",2.0,545000.0,4.0,156.0,Fernão Dias,Belo Horizonte,-19.8745903,-43.9154328,Nordeste
"Rua Barão de Jacuí, 271 ",3.0,990000.0,4.0,300.0,Planalto,Belo Horizonte,-19.8339615,-43.9448554,Norte
Rua Felipe Camarão ,2.0,475000.0,3.0,82.0,Esplanada,Belo Horizonte,-19.9070874,-43.9122253,Leste
"Rua Dom Joaquim, 541 ",2.0,380000.0,3.0,80.0,Araguaia,Belo Horizonte,-19.986449,-44.0021505,Barreiro
"Rua José Balbino Vieira, 201 ",1.0,283500.0,2.0,56.0,Brasil Industrial,Belo Horizonte,-19.9990857,-44.0120358,Barreiro
"Rua Eli Seabra Filho, 100 ",1.0,540000.0,2.0,65.0,Buritis,Belo Horizonte,-19.9756218,-43.9749864,Oeste
Rua Gonçalves Dias ,2.0,1500000.0,4.0,160.0,Santo Agostinho,Belo Horizonte,-19.9311846,-43.9376407,Centro-Sul
Rua Herval ,3.0,890000.0,2.0,80.0,Serra,Belo Horizonte,-19.9392933,-43.9189106,Centro-Sul
"Rua Cantor Luiz Gonzaga, 82 ",2.0,320000.0,2.0,65.0,Castelo,Belo Horizonte,-19.889068,-44.0008325,Pampulha
"Rua Herculano de Freitas, 40 ",2.0,720000.0,2.0,58.0,Gutierrez,Belo Horizonte,-19.9345736,-43.9538859,Oeste
"Rua Fernandes Tourinho, 408 ",1.0,690000.0,4.0,119.0,Savassi,Belo Horizonte,-19.9393917,-43.9358894,Centro-Sul
"Rua Rio Grande do Norte, 836 ",2.0,1200000.0,3.0,86.0,Funcionários,Belo Horizonte,-19.9302239,-43.9306127,Centro-Sul
Rua Ubirajara Campos ,2.0,570000.0,3.0,68.0,Candelaria,Belo Horizonte,-19.8122032,-43.9763183,Venda Nova
Avenida Cristóvão Colombo ,1.0,700000.0,3.0,90.0,Savassi,Belo Horizonte,-19.9398256,-43.9343466,Centro-Sul
Rua Felipe João Bajur ,2.0,698000.0,4.0,121.0,Santa Amélia,Belo Horizonte,-19.8427936,-43.978103,Pampulha
"Rua General Andrade Neves, 885 ",3.0,870000.0,4.0,130.0,Gutierrez,Belo Horizonte,-19.9313904,-43.9613745,Oeste
Rua Emanuel Marzano Matias ,1.0,225000.0,3.0,65.0,Venda Nova,Belo Horizonte,-19.8215269,-43.9588624,Venda Nova
Rua Montes Claros ,1.0,330000.0,3.0,85.0,Anchieta,Belo Horizonte,-19.9434371,-43.9342094,Centro-Sul
"Rua Mato Grosso, 755 ",1.0,290000.0,1.0,30.0,Santo Agostinho,Belo Horizonte,-19.9173124,-43.9464026,Centro-Sul
Rua Desembargador José Satyro ,3.0,379000.0,3.0,85.0,Castelo,Belo Horizonte,-19.8888536,-43.995997,Pampulha
Rua Cricaré ,1.0,230000.0,2.0,47.0,Maria Helena,Belo Horizonte,-19.8010802,-43.9985383,Venda Nova
Rua Bolivar Ferreira de Melo ,2.0,790000.0,3.0,250.0,Buritis,Belo Horizonte,-19.9696834,-43.9741387,Oeste
Rua Paracatu ,2.0,1150000.0,4.0,163.0,Santo Agostinho,Belo Horizonte,-19.9198913,-43.9512169,Centro-Sul
Rua Caldeira Brant ,2.0,510000.0,3.0,86.0,Sagrada Família,Belo Horizonte,-19.9086451,-43.9264236,Leste
Rua Ajax Correa Rabello ,7.0,2300000.0,4.0,459.0,Mangabeiras,Belo Horizonte,-19.9598514,-43.9168918,Centro-Sul
"Rua Viçosa, 697 ",1.0,270000.0,2.0,49.0,São Pedro,Belo Horizonte,-19.9426291,-43.93817,Centro-Sul
"Avenida Senador José Augusto, 80 ",2.0,330000.0,2.0,55.0,Buritis,Belo Horizonte,-19.9812868,-43.978411,Oeste
Rua Sebastião Fabiano Dias ,3.0,850000.0,3.0,101.0,Belvedere,Belo Horizonte,-19.9763098,-43.9441586,Centro-Sul
"Rua Marília de Dirceu, 80 ",0.0,1249000.0,2.0,170.0,Lourdes,Belo Horizonte,-19.9354054,-43.946541,Centro-Sul
"Rua Doutor Lucídio Avelar, 265 ",2.0,980000.0,3.0,206.0,Buritis,Belo Horizonte,-19.9714927,-43.9659325,Oeste
"Rua Doutor Célio Andrade, 177 ",4.0,1380000.0,4.0,220.0,Buritis,Belo Horizonte,-19.9756788,-43.9683102,Oeste
Rua Maria Heilbuth Surette ,2.0,450000.0,3.0,100.0,Buritis,Belo Horizonte,-19.9671931,-43.9714445,Oeste
Rua Gonçalves Dias ,2.0,850000.0,2.0,61.0,Lourdes,Belo Horizonte,-19.9311846,-43.9376407,Centro-Sul
"Avenida Amazonas, 1044 ",0.0,200000.0,1.0,60.0,Centro,Belo Horizonte,-19.9379439,-43.9991336,Centro-Sul
Rua Mestre Lucas ,2.0,650000.0,4.0,123.0,Cruzeiro,Belo Horizonte,-19.9432511,-43.9236796,Centro-Sul
"Rua Padre Marinho, 318 ",2.0,984006.0,2.0,68.0,Santa Efigênia,Belo Horizonte,-19.9250502,-43.9250376,Leste
Rua Rio de Janeiro ,1.0,550000.0,1.0,57.0,Lourdes,Belo Horizonte,-19.9150685,-43.9375314,Centro-Sul
Rua Olympio Teixeira Guimarães ,2.0,650000.0,3.0,98.0,Buritis,Belo Horizonte,-19.9671695,-43.9596331,Oeste
Rua Abre Campo ,2.0,550000.0,3.0,102.0,Santo Antônio,Belo Horizonte,-19.9469951,-43.9437344,Centro-Sul
Rua Ouro Preto ,4.0,4695000.0,4.0,360.0,Santo Agostinho,Belo Horizonte,-19.9190479,-43.949625,Centro-Sul
"Rua Belém, 1 ",1.0,315000.0,2.0,68.0,Pompéia,Belo Horizonte,-19.991109,-44.0262262,Leste
Rua Martinica ,1.0,250000.0,3.0,64.0,Santa Branca,Belo Horizonte,-19.8321289,-43.9639884,Pampulha
Rua Clóvis Magalhães Pinto ,3.0,1530000.0,4.0,220.0,Cidade Nova,Belo Horizonte,-19.8926833,-43.9224655,Nordeste
"Rua Alves do Vale, 1800 ",2.0,810000.0,2.0,70.0,Luxemburgo,Belo Horizonte,-19.9470605,-43.952024,Centro-Sul
Rua Professor Pedro Aleixo ,4.0,2900000.0,4.0,367.0,Belvedere,Belo Horizonte,-19.9650629,-43.9352247,Centro-Sul
"Rua Lapinha, 888 ",2.0,319000.0,2.0,76.0,Salgado Filho,Belo Horizonte,-19.9377502,-43.9809185,Oeste
"Rua André Cavalcanti, 720 ",4.0,3900000.0,4.0,200.0,Gutierrez,Belo Horizonte,-19.9319115,-43.9611283,Oeste
Rua Ministro Ivan Lins ,1.0,300000.0,3.0,71.0,Dona Clara,Belo Horizonte,-19.8580865,-43.9446177,Pampulha
Rua Gerson Morethzon ,4.0,980000.0,4.0,308.0,Itapoã,Belo Horizonte,-19.8404599,-43.9555766,Pampulha
Rua Pedro Ribeiro de Paula ,1.0,315000.0,3.0,83.0,Copacabana,Belo Horizonte,-19.8361576,-43.9837118,Norte
Rua Montese ,1.0,277000.0,2.0,53.0,Santa Branca,Belo Horizonte,-19.8351695,-43.9668719,Pampulha
Rua Geraldo Teixeira da Costa ,2.0,898000.0,7.0,354.0,Floresta,Belo Horizonte,-19.9200076,-43.9322347,Leste
"Rua Maria Rita, 80 ",1.0,530000.0,2.0,250.0,Santa Cruz,Belo Horizonte,-19.884941,-43.9368103,Nordeste
"Rua Santa Catarina, 760 ",5.0,4320000.0,4.0,460.0,Lourdes,Belo Horizonte,-19.9232479,-43.9438549,Centro-Sul
"Rua Ceará, 1305 ",3.0,1850000.0,4.0,189.0,Funcionários,Belo Horizonte,-19.921286,-43.9253997,Centro-Sul
Rua Alagoas ,1.0,766500.0,2.0,52.0,Savassi,Belo Horizonte,-19.9314695,-43.9350021,Centro-Sul
"Rua Padre Marinho, 318 ",2.0,1019025.0,2.0,68.0,Santa Efigênia,Belo Horizonte,-19.9250502,-43.9250376,Leste
Rua São Paulo ,4.0,2640000.0,4.0,250.0,Lourdes,Belo Horizonte,-19.914782,-43.9388011,Centro-Sul
Rua Dantas ,1.0,310000.0,3.0,62.0,Nova Granada,Belo Horizonte,-19.944033,-43.963976,Oeste
Rua Chicago ,1.0,890000.0,4.0,240.0,Sion,Belo Horizonte,-19.9533011,-43.9330402,Centro-Sul
"Rua Branca de Souza Couto, 34 ",3.0,689000.0,3.0,139.0,Dona Clara,Belo Horizonte,-19.8619396,-43.9415775,Pampulha
Rua Mangabeira ,2.0,530000.0,2.0,56.0,Santo Antônio,Belo Horizonte,-19.945881,-43.9460067,Centro-Sul
Rua Felipe dos Santos ,2.0,1391068.0,2.0,109.0,Lourdes,Belo Horizonte,-19.9342841,-43.9462997,Centro-Sul
Rua Santa Rita Durão ,2.0,950000.0,4.0,161.0,Funcionários,Belo Horizonte,-19.9344756,-43.9346452,Centro-Sul
"Avenida Professor Mário Werneck, 1708 ",1.0,305000.0,1.0,40.0,Estoril,Belo Horizonte,-19.9758245,-43.9684461,Oeste
"Rua Iracy Manata, 125 ",2.0,760000.0,4.0,120.0,Buritis,Belo Horizonte,-19.9671697,-43.9701124,Oeste
"Rua Pouso Alegre, 2029 ",2.0,400000.0,2.0,55.0,Santa Tereza,Belo Horizonte,-19.9121319,-43.9296778,Leste
Avenida Vilarinho ,1.0,265000.0,3.0,75.0,Venda Nova,Belo Horizonte,-19.8196297,-43.9521259,Venda Nova
"Rua Lorca, 244 ",2.0,360000.0,2.0,100.0,União,Belo Horizonte,-19.8738247,-43.9274289,Nordeste
Rua Passa Tempo ,4.0,1890000.0,4.0,144.0,Carmo,Belo Horizonte,-19.9458256,-43.9307955,Centro-Sul
Rua Pedro Sigaud ,2.0,447000.0,3.0,80.0,Grajaú,Belo Horizonte,-19.9387599,-43.9635907,Oeste
"Rua Francisco Bórgia Valle, 1 ",2.0,639000.0,3.0,180.0,Santa Mônica,Belo Horizonte,-19.8294456,-43.9734313,Pampulha
"Rua Turibaté, 43 ",3.0,1200000.0,4.0,171.0,Sion,Belo Horizonte,-19.9564616,-43.931951,Centro-Sul
"Rua Viçosa, 283 ",3.0,1450000.0,4.0,138.0,São Pedro,Belo Horizonte,-19.9426291,-43.93817,Centro-Sul
Rua Barão de Macaúbas ,1.0,320000.0,2.0,85.0,Santo Antônio,Belo Horizonte,-19.9393724,-43.9451924,Centro-Sul
Rua Antônio Dias ,1.0,780000.0,4.0,133.0,Santo Antônio,Belo Horizonte,-19.9445608,-43.9459802,Centro-Sul
Rua Pouso Alegre ,1.0,260000.0,3.0,86.0,Santa Tereza,Belo Horizonte,-19.9121319,-43.9296778,Leste
"Rua Professora Bartira Mourão, 710 ",1.0,220000.0,2.0,45.0,Buritis,Belo Horizonte,-19.9691439,-43.9679544,Oeste
"Rua Ouro Preto, 0 ",2.0,1020000.0,3.0,100.0,Santo Agostinho,Belo Horizonte,-19.9190479,-43.949625,Centro-Sul
Rua Engenheiro Alberto Pontes ,3.0,1300000.0,4.0,149.0,Buritis,Belo Horizonte,-19.9689271,-43.9668895,Oeste
Rua Washington ,3.0,590000.0,3.0,130.0,Copacabana,Belo Horizonte,-19.9519089,-43.9352001,Norte
Rua Alvarenga Peixoto ,4.0,1940000.0,4.0,134.0,Lourdes,Belo Horizonte,-19.929576,-43.9494157,Centro-Sul
Rua Antônio Aleixo ,2.0,1400000.0,4.0,150.0,Lourdes,Belo Horizonte,-19.9328187,-43.9465711,Centro-Sul
"Rua Engenheiro Amaro Lanari, 37 ",3.0,2000000.0,4.0,163.0,Anchieta,Belo Horizonte,-19.9510325,-43.9294902,Centro-Sul
Rua Cipreste ,1.0,280000.0,2.0,48.0,Marajó,Belo Horizonte,-19.9605408,-43.978523,Oeste
Rua Tomaz Gonzaga ,2.0,2300000.0,4.0,240.0,Lourdes,Belo Horizonte,-19.9329322,-43.9411068,Centro-Sul
Rua Cricaré ,1.0,290000.0,3.0,88.0,Maria Helena,Belo Horizonte,-19.8010802,-43.9985383,Venda Nova
"Rua Alvarenga Peixoto, 1363 ",2.0,1030000.0,4.0,110.0,Santo Agostinho,Belo Horizonte,-19.929576,-43.9494157,Centro-Sul
Rua José Rodrigues Pereira ,1.0,430000.0,2.0,75.0,Buritis,Belo Horizonte,-19.9689909,-43.9546516,Oeste
Rua Professora Maria Carolina Campos ,1.0,379000.0,4.0,110.0,Nova Suíssa,Belo Horizonte,-19.9380399,-43.9753506,Oeste
"Rua Professor Pimenta da Veiga, 805 ",4.0,2280000.0,4.0,238.0,Cidade Nova,Belo Horizonte,-19.8891296,-43.9242268,Nordeste
Avenida dos Bandeirantes ,2.0,995000.0,4.0,180.0,Sion,Belo Horizonte,-19.9572301,-43.9319731,Centro-Sul
"Rua Lavras, 438 ",3.0,2300000.0,4.0,160.0,São Pedro,Belo Horizonte,-19.9481626,-43.9382658,Centro-Sul
"Rua Rio Grande do Sul, 1054 ",4.0,1850000.0,3.0,208.0,Santo Agostinho,Belo Horizonte,-19.9227162,-43.946463,Centro-Sul
Rua Monsenhor Negromonte ,4.0,1100000.0,3.0,260.0,Planalto,Belo Horizonte,-19.8283123,-43.9569634,Norte
Rua Amaro Ribeiro Coelho ,1.0,430000.0,2.0,69.0,Alto dos Caiçaras,Belo Horizonte,-19.8990396,-43.9767449,Noroeste
Rua dos Expedicionários ,1.0,399999.0,2.0,110.0,Santa Amélia,Belo Horizonte,-20.2252407,-44.3977797,Pampulha
Rua Hélio Pellegrino ,1.0,218000.0,2.0,60.0,São João Batista,Belo Horizonte,-19.8206922,-43.9594654,Venda Nova
"Rua Desembargador Jorge Fontana, 336 ",3.0,1800000.0,4.0,156.0,Belvedere,Belo Horizonte,-19.9742039,-43.9395163,Centro-Sul
"Rua Ludgero Dolabela, 826 ",3.0,1600000.0,3.0,155.0,Gutierrez,Belo Horizonte,-19.9338731,-43.9606057,Oeste
Rua Ramalho Ortigão ,2.0,420000.0,3.0,36.0,Santa Branca,Belo Horizonte,-19.8327541,-43.9664751,Pampulha
Rua Sobral ,6.0,1800000.0,4.0,450.0,Santa Lúcia,Belo Horizonte,-19.9653983,-43.9463212,Centro-Sul
Rua das Canoas ,2.0,395000.0,3.0,86.0,Betânia,Belo Horizonte,-19.9598553,-43.9921038,Oeste
Rua Itaí ,2.0,790000.0,3.0,159.0,Santa Efigênia,Belo Horizonte,-19.9218382,-43.9101032,Leste
Rua Padre Willian Silva ,2.0,499000.0,2.0,50.0,Planalto,Belo Horizonte,-19.8279808,-43.9547206,Norte
"Rua Rio Grande do Sul, 1545 ",6.0,2650000.0,4.0,600.0,Santo Agostinho,Belo Horizonte,-19.9227162,-43.946463,Centro-Sul
"Rua Alvarenga Peixoto, 1337 ",3.0,1650000.0,3.0,147.0,Santo Agostinho,Belo Horizonte,-19.929576,-43.9494157,Centro-Sul
Rua Manila ,2.0,565000.0,2.0,69.0,Havaí,Belo Horizonte,-19.9630538,-43.9692391,Oeste
Avenida Barbacena ,3.0,2800000.0,4.0,190.0,Santo Agostinho,Belo Horizonte,-19.9262729,-43.9517869,Centro-Sul
"Rua Santa Catarina, 1481 ",1.0,730000.0,2.0,58.0,Lourdes,Belo Horizonte,-19.9232479,-43.9438549,Centro-Sul
Rua Venezuela ,3.0,990000.0,3.0,195.0,Sion,Belo Horizonte,-19.953459,-43.9369995,Centro-Sul
"Rua Afonso Alves Branco, 115 ",2.0,540000.0,2.0,70.0,Serra,Belo Horizonte,-19.9346077,-43.9212822,Centro-Sul
